id,raceId,constructorId,grid,positionOrder,points,statusId
5880,284,26,24,13,0.0,12
5881,284,26,25,14,0.0,13
5882,284,25,23,15,0.0,14
5894,285,3,2,1,10.0,1
5895,285,6,3,2,6.0,1
5896,285,1,9,3,4.0,11
5897,285,15,15,4,3.0,11
5898,285,22,10,5,2.0,11
5899,285,33,20,6,1.0,11
5900,285,18,22,7,0.0,12
5901,285,18,24,8,0.0,12
5902,285,33,16,9,0.0,12
5903,285,26,25,10,0.0,12
5904,285,32,26,11,0.0,10
5905,285,3,1,12,0.0,5
5906,285,25,18,13,0.0,51
5907,285,25,17,14,0.0,16
5920,286,22,6,1,10.0,1
5921,286,3,2,2,6.0,1
5922,286,3,1,3,4.0,1
5923,286,6,5,4,3.0,1
5924,286,15,13,5,2.0,11
5925,286,27,11,6,1.0,11
5926,286,15,12,7,0.0,12
5927,286,18,19,8,0.0,12
5928,286,18,24,9,0.0,12
5929,286,33,20,10,0.0,12
5930,286,33,22,11,0.0,13
5931,286,25,17,12,0.0,13
5932,286,17,15,13,0.0,13
5933,286,26,26,14,0.0,13
5934,286,29,9,15,0.0,3
5935,286,22,7,16,0.0,3
5946,287,1,2,1,10.0,1
5947,287,3,1,2,6.0,1
5948,287,1,3,3,4.0,1
5949,287,3,6,4,3.0,1
5950,287,17,12,5,2.0,1
5951,287,17,8,6,1.0,1
5952,287,27,17,7,0.0,11
5953,287,15,11,8,0.0,11
5954,287,27,15,9,0.0,4
5955,287,18,22,10,0.0,12
5956,287,32,19,11,0.0,12
5957,287,33,23,12,0.0,12
5958,287,32,20,13,0.0,20
5959,287,29,7,14,0.0,4
5970,288,1,1,1,10.0,1
5971,288,3,2,2,6.0,1
5972,288,3,3,3,4.0,1
5973,288,6,7,4,3.0,11
5974,288,6,6,5,2.0,11
5975,288,27,8,6,1.0,11
5976,288,29,10,7,0.0,11
5977,288,22,9,8,0.0,69
5978,288,27,14,9,0.0,12
5979,288,29,17,10,0.0,12
5980,288,17,13,11,0.0,13
5981,288,33,21,12,0.0,13
5982,288,25,15,13,0.0,14
5983,288,33,24,14,0.0,15
5984,288,15,11,15,0.0,23
5994,289,3,1,1,10.0,1
5995,289,3,4,2,6.0,1
5996,289,1,2,3,4.0,1
5997,289,22,6,4,3.0,1
5998,289,1,3,5,2.0,1
5999,289,32,11,6,1.0,11
6000,289,27,13,7,0.0,11
6001,289,29,16,8,0.0,12
6002,289,32,21,9,0.0,12
6003,289,29,17,10,0.0,12
6004,289,17,23,11,0.0,12
6005,289,33,18,12,0.0,14
6006,289,34,26,13,0.0,14
6024,290,3,1,1,10.0,1
6025,290,3,2,2,6.0,1
6026,290,22,3,3,4.0,1
6027,290,1,5,4,3.0,1
6028,290,25,11,5,2.0,11
6029,290,32,18,6,1.0,11
6030,290,32,12,7,0.0,11
6031,290,35,7,8,0.0,11
6032,290,27,26,9,0.0,12
6033,290,27,22,10,0.0,12
6034,290,33,13,11,0.0,13
6035,290,33,24,12,0.0,13
6036,290,29,25,13,0.0,14
6054,291,3,1,1,10.0,1
6055,291,3,2,2,6.0,1
6056,291,22,5,3,4.0,11
6057,291,6,6,4,3.0,11
6058,291,6,11,5,2.0,11
6059,291,29,14,6,1.0,11
6060,291,18,23,7,0.0,12
6061,291,35,16,8,0.0,12
6062,291,33,25,9,0.0,13
6063,291,32,24,10,0.0,14
6084,292,3,1,1,10.0,1
6085,292,22,2,2,6.0,1
6086,292,6,8,3,4.0,1
6087,292,1,7,4,3.0,1
6088,292,29,16,5,2.0,11
6089,292,35,13,6,1.0,12
6090,292,29,19,7,0.0,12
6091,292,37,9,8,0.0,12
6092,292,1,3,9,0.0,20
6093,292,6,5,10,0.0,20
6094,292,18,22,11,0.0,14
6095,292,37,23,12,0.0,14
6116,293,3,1,1,10.0,1
6117,293,3,2,2,6.0,1
6118,293,1,3,3,4.0,1
6119,293,22,6,4,3.0,1
6120,293,29,9,5,2.0,11
6121,293,35,15,6,1.0,11
6122,293,17,16,7,0.0,12
6123,293,25,20,8,0.0,12
6124,293,27,13,9,0.0,12
6125,293,29,11,10,0.0,12
6126,293,35,16,11,0.0,5
6127,293,37,12,12,0.0,13
6128,293,37,24,13,0.0,13
6129,293,25,14,14,0.0,69
6148,294,1,3,1,10.0,1
6149,294,3,1,2,6.0,1
6150,294,3,2,3,4.0,1
6151,294,22,6,4,3.0,1
6152,294,22,7,5,2.0,1
6153,294,33,15,6,1.0,11
6154,294,29,11,7,0.0,11
6155,294,18,17,8,0.0,11
6156,294,35,20,9,0.0,12
6157,294,27,23,10,0.0,12
6158,294,29,19,11,0.0,12
6159,294,27,22,12,0.0,13
6180,295,1,4,1,10.0,1
6181,295,22,5,2,6.0,1
6182,295,6,8,3,4.0,1
6183,295,37,12,4,3.0,11
6184,295,25,14,5,2.0,11
6185,295,27,22,6,1.0,11
6186,295,29,16,7,0.0,11
6187,295,35,15,8,0.0,11
6188,295,35,23,9,0.0,11
6189,295,27,21,10,0.0,12
6190,295,18,13,11,0.0,12
6191,295,25,26,12,0.0,12
6192,295,18,25,13,0.0,14
6193,295,37,20,14,0.0,15
6211,296,3,1,1,10.0,1
6212,296,3,2,2,6.0,1
6213,296,22,7,3,4.0,1
6214,296,32,11,4,3.0,11
6215,296,27,10,5,2.0,11
6216,296,32,12,6,1.0,11
6217,296,29,14,7,0.0,11
6218,296,18,16,8,0.0,11
6219,296,35,17,9,0.0,12
6220,296,35,25,10,0.0,12
6221,296,25,22,11,0.0,13
6241,297,3,1,1,10.0,1
6242,297,3,2,2,6.0,1
6243,297,22,6,3,4.0,1
6244,297,22,4,4,3.0,1
6245,297,1,5,5,2.0,1
6246,297,32,9,6,1.0,1
6247,297,29,12,7,0.0,11
6248,297,27,10,8,0.0,11
6249,297,6,14,9,0.0,11
6250,297,27,13,10,0.0,12
6251,297,25,20,11,0.0,12
6252,297,29,17,12,0.0,12
6253,297,35,19,13,0.0,12
6254,297,36,15,14,0.0,12
6255,297,35,22,15,0.0,13
6256,297,34,26,16,0.0,14
6257,297,18,25,17,0.0,5
6273,298,3,1,1,10.0,1
6274,298,1,3,2,6.0,1
6275,298,22,6,3,4.0,1
6276,298,22,9,4,3.0,1
6277,298,6,5,5,2.0,1
6278,298,27,7,6,1.0,1
6279,298,27,8,7,0.0,1
6280,298,3,2,8,0.0,20
6281,298,29,17,9,0.0,11
6282,298,35,21,10,0.0,11
6283,298,35,18,11,0.0,11
6284,298,18,26,12,0.0,11
6285,298,37,22,13,0.0,11
6286,298,33,25,14,0.0,11
6287,298,17,23,15,0.0,12
6288,298,37,10,16,0.0,13
6305,299,1,3,1,10.0,1
6306,299,3,2,2,6.0,1
6307,299,1,5,3,4.0,1
6308,299,32,16,4,3.0,1
6309,299,22,6,5,2.0,1
6310,299,6,10,6,1.0,11
6311,299,29,7,7,0.0,12
6312,299,25,19,8,0.0,12
6313,299,37,17,9,0.0,13
6314,299,17,21,10,0.0,14
6315,299,34,25,11,0.0,14
6336,300,22,3,1,10.0,1
6337,300,3,1,2,6.0,1
6338,300,3,4,3,4.0,1
6339,300,22,9,4,3.0,1
6340,300,1,2,5,2.0,1
6341,300,32,8,6,1.0,1
6342,300,35,16,7,0.0,1
6343,300,25,13,8,0.0,11
6344,300,29,25,9,0.0,11
6345,300,36,15,10,0.0,11
6346,300,37,18,11,0.0,11
6347,300,37,21,12,0.0,11
6348,300,32,10,13,0.0,5
6349,300,17,24,14,0.0,12
6350,300,17,17,15,0.0,12
6351,300,18,23,16,0.0,12
6352,300,33,26,17,0.0,12
6353,300,33,20,18,0.0,20
6366,301,1,2,1,10.0,1
6367,301,22,9,2,6.0,1
6368,301,22,6,3,4.0,1
6369,301,1,5,4,3.0,1
6370,301,3,4,5,2.0,1
6371,301,25,21,6,1.0,11
6372,301,29,16,7,0.0,11
6373,301,35,22,8,0.0,11
6374,301,33,23,9,0.0,7
6375,301,37,17,10,0.0,13
6376,301,35,14,11,0.0,5
6394,302,3,1,1,10.0,1
6395,302,1,4,2,6.0,1
6396,302,1,3,3,4.0,11
6397,302,22,6,4,3.0,11
6398,302,32,7,5,2.0,11
6399,302,29,8,6,1.0,11
6400,302,22,5,7,0.0,12
6401,302,27,11,8,0.0,12
6402,302,25,12,9,0.0,12
6403,302,29,17,10,0.0,13
6404,302,37,23,11,0.0,13
6405,302,18,26,12,0.0,13
6406,302,17,24,13,0.0,13
6407,302,18,18,14,0.0,13
6420,303,3,2,1,10.0,1
6421,303,1,4,2,6.0,1
6422,303,22,13,3,4.0,1
6423,303,25,9,4,3.0,11
6424,303,6,15,5,2.0,11
6425,303,18,12,6,1.0,11
6426,303,17,17,7,0.0,11
6427,303,29,16,8,0.0,11
6428,303,35,22,9,0.0,11
6429,303,35,19,10,0.0,11
6430,303,33,20,11,0.0,11
6431,303,6,11,12,0.0,11
6432,303,37,26,13,0.0,12
6433,303,18,14,14,0.0,12
6434,303,29,24,15,0.0,12
6446,304,1,4,1,10.0,1
6447,304,22,5,2,6.0,1
6448,304,22,8,3,4.0,1
6449,304,6,6,4,3.0,11
6450,304,27,22,5,2.0,11
6451,304,17,15,6,1.0,11
6452,304,32,10,7,0.0,11
6453,304,29,18,8,0.0,12
6454,304,18,17,9,0.0,12
6455,304,18,16,10,0.0,12
6456,304,6,19,11,0.0,12
6457,304,37,25,12,0.0,13
6458,304,32,12,13,0.0,14
6472,305,1,1,1,10.0,1
6473,305,6,2,2,6.0,1
6474,305,22,5,3,4.0,1
6475,305,25,11,4,3.0,1
6476,305,25,16,5,2.0,11
6477,305,33,21,6,1.0,12
6478,305,40,17,7,0.0,13
6479,305,39,22,8,0.0,14
6480,305,18,15,9,0.0,5
6481,305,17,14,10,0.0,5
6482,305,34,12,11,0.0,18
6483,305,6,6,12,0.0,6
6484,305,32,13,13,0.0,5
6506,306,1,1,1,10.0,1
6507,306,3,2,2,6.0,1
6508,306,1,4,3,4.0,1
6509,306,6,6,4,3.0,1
6510,306,22,7,5,2.0,1
6511,306,6,5,6,1.0,1
6512,306,22,14,7,0.0,11
6513,306,18,21,8,0.0,12
6514,306,32,22,9,0.0,13
6515,306,27,18,10,0.0,13
6516,306,35,12,11,0.0,13
6517,306,34,26,12,0.0,14
6518,306,17,10,13,0.0,69
6540,307,1,1,1,10.0,1
6541,307,1,5,2,6.0,1
6542,307,35,16,3,4.0,11
6543,307,18,9,4,3.0,12
6544,307,32,25,5,2.0,13
6545,307,32,26,6,1.0,13
6546,307,27,24,7,0.0,13
6547,307,34,23,8,0.0,13
6548,307,40,21,9,0.0,60
6549,307,27,19,10,0.0,14
6550,307,34,18,11,0.0,14
6551,307,41,15,12,0.0,5
6552,307,22,13,13,0.0,5
6574,308,1,1,1,10.0,1
6575,308,3,5,2,6.0,1
6576,308,6,9,3,4.0,1
6577,308,22,8,4,3.0,11
6578,308,6,7,5,2.0,11
6579,308,35,12,6,1.0,11
6580,308,27,16,7,0.0,12
6581,308,17,23,8,0.0,12
6582,308,26,13,9,0.0,12
6583,308,27,26,10,0.0,12
6584,308,35,21,11,0.0,13
6585,308,18,14,12,0.0,16
6608,309,22,8,1,10.0,1
6609,309,25,9,2,6.0,1
6610,309,3,1,3,4.0,1
6611,309,17,11,4,3.0,1
6612,309,17,14,5,2.0,1
6613,309,3,2,6,1.0,10
6614,309,18,18,7,0.0,11
6615,309,27,26,8,0.0,11
6616,309,35,10,9,0.0,11
6617,309,25,12,10,0.0,12
6642,310,3,1,1,10.0,1
6643,310,3,2,2,6.0,1
6644,310,1,3,3,4.0,1
6645,310,17,11,4,3.0,11
6646,310,22,9,5,2.0,11
6647,310,26,23,6,1.0,11
6648,310,18,14,7,0.0,11
6649,310,27,10,8,0.0,12
6650,310,32,24,9,0.0,12
6651,310,32,25,10,0.0,12
6652,310,25,8,11,0.0,12
6653,310,25,13,12,0.0,13
6676,311,3,4,1,10.0,1
6677,311,6,2,2,6.0,1
6678,311,1,3,3,4.0,1
6679,311,6,6,4,3.0,1
6680,311,3,1,5,2.0,11
6681,311,17,13,6,1.0,11
6682,311,41,9,7,0.0,12
6683,311,22,7,8,0.0,12
6684,311,18,12,9,0.0,12
6685,311,32,20,10,0.0,12
6686,311,27,14,11,0.0,12
6687,311,27,16,12,0.0,13
6710,312,3,1,1,10.0,1
6711,312,1,4,2,6.0,1
6712,312,6,5,3,4.0,1
6713,312,1,2,4,3.0,60
6714,312,22,8,5,2.0,11
6715,312,17,17,6,1.0,11
6716,312,25,10,7,0.0,11
6717,312,25,15,8,0.0,11
6718,312,18,23,9,0.0,11
6719,312,35,18,10,0.0,12
6720,312,18,20,11,0.0,12
6721,312,32,25,12,0.0,12
6722,312,35,11,13,0.0,13
6723,312,32,24,14,0.0,51
6744,313,3,1,1,10.0,1
6745,313,3,4,2,6.0,1
6746,313,6,6,3,4.0,1
6747,313,1,3,4,3.0,1
6748,313,17,7,5,2.0,1
6749,313,17,11,6,1.0,1
6750,313,1,2,7,0.0,60
6751,313,22,9,8,0.0,11
6752,313,27,17,9,0.0,11
6753,313,35,18,10,0.0,11
6754,313,34,15,11,0.0,12
6755,313,34,21,12,0.0,12
6756,313,25,14,13,0.0,14
6778,314,1,1,1,10.0,1
6779,314,3,3,2,6.0,1
6780,314,3,2,3,4.0,1
6781,314,1,5,4,3.0,1
6782,314,6,6,5,2.0,1
6783,314,41,9,6,1.0,11
6784,314,17,17,7,0.0,11
6785,314,22,15,8,0.0,11
6786,314,17,16,9,0.0,11
6787,314,27,25,10,0.0,12
6788,314,41,13,11,0.0,12
6789,314,25,8,12,0.0,12
6790,314,18,23,13,0.0,12
6791,314,32,26,14,0.0,13
6792,314,25,14,15,0.0,13
6793,314,40,24,16,0.0,13
6794,314,27,19,17,0.0,5
6812,315,1,1,1,10.0,1
6813,315,1,4,2,6.0,1
6814,315,22,6,3,4.0,1
6815,315,22,8,4,3.0,1
6816,315,3,17,5,2.0,1
6817,315,34,13,6,1.0,1
6818,315,32,21,7,0.0,1
6819,315,35,25,8,0.0,11
6820,315,34,16,9,0.0,11
6821,315,36,23,10,0.0,11
6822,315,27,18,11,0.0,11
6823,315,18,9,12,0.0,6
6824,315,17,11,13,0.0,5
6846,316,3,2,1,10.0,1
6847,316,1,1,2,6.0,1
6848,316,6,5,3,4.0,1
6849,316,1,3,4,3.0,1
6850,316,22,7,5,2.0,1
6851,316,22,8,6,1.0,1
6852,316,17,14,7,0.0,1
6853,316,41,12,8,0.0,1
6854,316,18,17,9,0.0,11
6855,316,35,16,10,0.0,11
6856,316,27,22,11,0.0,11
6857,316,34,11,12,0.0,11
6858,316,34,19,13,0.0,11
6859,316,32,25,14,0.0,14
6860,316,41,18,15,0.0,14
6861,316,40,23,16,0.0,15
6880,317,3,1,1,10.0,1
6881,317,1,3,2,6.0,1
6882,317,6,6,3,4.0,1
6883,317,18,8,4,3.0,1
6884,317,22,11,5,2.0,1
6885,317,22,10,6,1.0,1
6886,317,41,7,7,0.0,11
6887,317,17,14,8,0.0,11
6888,317,18,13,9,0.0,11
6889,317,17,21,10,0.0,11
6890,317,27,23,11,0.0,11
6891,317,34,19,12,0.0,12
6892,317,25,17,13,0.0,13
6893,317,32,24,14,0.0,13
6894,317,29,22,15,0.0,13
6895,317,27,20,16,0.0,13
6896,317,41,9,17,0.0,20
6914,318,3,2,1,10.0,1
6915,318,6,6,2,6.0,1
6916,318,3,4,3,4.0,1
6917,318,6,7,4,3.0,1
6918,318,1,3,5,2.0,1
6919,318,22,5,6,1.0,1
6920,318,41,13,7,0.0,11
6921,318,35,15,8,0.0,11
6922,318,17,20,9,0.0,11
6923,318,34,11,10,0.0,12
6924,318,22,10,11,0.0,12
6925,318,36,22,12,0.0,12
6926,318,18,19,13,0.0,12
6927,318,18,16,14,0.0,4
6928,318,35,9,15,0.0,13
6929,318,25,14,16,0.0,13
6930,318,25,18,17,0.0,13
6947,319,1,1,1,10.0,1
6948,319,1,2,2,6.0,1
6949,319,3,5,3,4.0,1
6950,319,6,4,4,3.0,1
6951,319,34,19,5,2.0,11
6952,319,25,14,6,1.0,11
6953,319,22,10,7,0.0,11
6954,319,41,18,8,0.0,11
6955,319,27,17,9,0.0,11
6956,319,29,26,10,0.0,12
6957,319,36,24,11,0.0,13
6979,320,1,1,1,5.0,1
6980,320,3,3,2,3.0,1
6981,320,1,2,3,2.0,1
6982,320,22,5,4,1.5,1
6983,320,3,4,5,1.0,1
6984,320,6,8,6,0.5,1
6985,320,35,13,7,0.0,1
6986,320,17,12,8,0.0,1
6987,320,17,16,9,0.0,1
6988,320,25,9,10,0.0,1
6989,320,32,21,11,0.0,1
6990,320,35,11,12,0.0,1
6991,320,29,15,13,0.0,1
6992,320,41,14,14,0.0,11
6993,320,29,23,15,0.0,11
6994,320,18,18,16,0.0,11
6995,320,34,17,17,0.0,11
6996,320,27,22,18,0.0,11
6997,320,32,25,19,0.0,12
6998,320,41,26,20,0.0,12
7011,321,1,5,1,9.0,1
7012,321,25,4,2,6.0,1
7013,321,3,9,3,4.0,1
7014,321,22,6,4,3.0,1
7015,321,34,10,5,2.0,1
7016,321,25,11,6,1.0,11
7017,321,18,2,7,0.0,11
7018,321,33,15,8,0.0,11
7019,321,3,12,9,0.0,11
7020,321,21,21,10,0.0,12
7021,321,22,22,11,0.0,12
7022,321,21,20,12,0.0,12
7023,321,44,16,13,0.0,15
7024,321,41,25,14,0.0,16
7046,322,6,6,1,9.0,1
7047,322,1,2,2,6.0,1
7048,322,1,1,3,4.0,1
7049,322,6,5,4,3.0,1
7050,322,3,3,5,2.0,11
7051,322,22,13,6,1.0,11
7052,322,25,7,7,0.0,11
7053,322,25,19,8,0.0,11
7054,322,18,8,9,0.0,12
7055,322,22,15,10,0.0,29
7056,322,27,20,11,0.0,13
7057,322,27,10,12,0.0,13
7058,322,3,4,13,0.0,51
7059,322,35,16,14,0.0,17
7081,323,3,3,1,9.0,1
7082,323,1,2,2,6.0,1
7083,323,22,9,3,4.0,1
7084,323,6,6,4,3.0,1
7085,323,22,8,5,2.0,1
7086,323,25,7,6,1.0,11
7087,323,32,10,7,0.0,11
7088,323,32,11,8,0.0,11
7089,323,27,16,9,0.0,11
7090,323,27,20,10,0.0,12
7091,323,18,26,11,0.0,12
7092,323,46,25,12,0.0,12
7093,323,33,13,13,0.0,8
7116,324,1,1,1,9.0,1
7117,324,25,3,2,6.0,1
7118,324,1,5,3,4.0,1
7119,324,3,6,4,3.0,11
7120,324,21,22,5,2.0,12
7121,324,33,24,6,1.0,12
7122,324,46,20,7,0.0,4
7151,325,1,1,1,9.0,1
7152,325,22,5,2,6.0,1
7153,325,6,7,3,4.0,1
7154,325,1,2,4,3.0,1
7155,325,6,3,5,2.0,1
7156,325,32,11,6,1.0,12
7157,325,34,10,7,0.0,12
7158,325,21,26,8,0.0,12
7159,325,33,23,9,0.0,13
7160,325,41,24,10,0.0,13
7161,325,25,13,11,0.0,13
7162,325,33,18,12,0.0,14
7163,325,45,15,13,0.0,15
7186,326,6,13,1,9.0,1
7187,326,6,4,2,6.0,1
7188,326,1,1,3,4.0,1
7189,326,22,14,4,3.0,1
7190,326,3,5,5,2.0,1
7191,326,22,8,6,1.0,1
7192,326,25,6,7,0.0,1
7193,326,32,12,8,0.0,1
7194,326,3,2,9,0.0,1
7195,326,32,11,10,0.0,11
7196,326,34,10,11,0.0,11
7197,326,18,7,12,0.0,11
7198,326,35,15,13,0.0,11
7199,326,18,16,14,0.0,12
7200,326,46,23,15,0.0,12
7201,326,27,24,16,0.0,12
7202,326,21,17,17,0.0,13
7203,326,27,22,18,0.0,13
7204,326,45,20,19,0.0,14
7205,326,1,3,20,0.0,27
7221,327,6,4,1,9.0,1
7222,327,41,7,2,6.0,1
7223,327,1,3,3,4.0,1
7224,327,22,9,4,3.0,1
7225,327,1,2,5,2.0,1
7226,327,3,6,6,1.0,1
7227,327,33,14,7,0.0,11
7228,327,33,11,8,0.0,11
7229,327,27,12,9,0.0,11
7230,327,21,18,10,0.0,11
7231,327,32,16,11,0.0,11
7232,327,32,17,12,0.0,11
7233,327,34,20,13,0.0,12
7234,327,27,19,14,0.0,12
7235,327,34,25,15,0.0,13
7236,327,22,5,16,0.0,10
7237,327,39,26,17,0.0,15
7238,327,6,1,18,0.0,5
7256,328,6,5,1,9.0,1
7257,328,3,4,2,6.0,1
7258,328,1,2,3,4.0,1
7259,328,33,8,4,3.0,1
7260,328,22,11,5,2.0,1
7261,328,33,9,6,1.0,11
7262,328,21,17,7,0.0,11
7263,328,25,6,8,0.0,11
7264,328,34,20,9,0.0,12
7265,328,27,21,10,0.0,12
7266,328,35,19,11,0.0,12
7267,328,18,24,12,0.0,12
7268,328,27,22,13,0.0,13
7269,328,1,3,14,0.0,37
7291,329,1,1,1,9.0,1
7292,329,22,9,2,6.0,1
7293,329,1,2,3,4.0,1
7294,329,6,3,4,3.0,1
7295,329,3,5,5,2.0,1
7296,329,3,6,6,1.0,1
7297,329,41,10,7,0.0,11
7298,329,32,16,8,0.0,11
7299,329,21,18,9,0.0,11
7300,329,27,22,10,0.0,12
7301,329,25,8,11,0.0,7
7326,330,3,1,1,9.0,1
7327,330,1,4,2,6.0,1
7328,330,22,9,3,4.0,1
7329,330,3,2,4,3.0,1
7330,330,32,11,5,2.0,1
7331,330,33,12,6,1.0,1
7332,330,32,18,7,0.0,11
7333,330,41,17,8,0.0,11
7334,330,21,26,9,0.0,11
7335,330,35,13,10,0.0,11
7336,330,27,25,11,0.0,11
7337,330,21,22,12,0.0,12
7338,330,39,24,13,0.0,13
7339,330,27,21,14,0.0,13
7340,330,18,23,15,0.0,13
7341,330,1,3,16,0.0,4
7342,330,6,5,17,0.0,4
7361,331,1,1,1,9.0,1
7362,331,6,3,2,6.0,1
7363,331,1,2,3,4.0,1
7364,331,22,6,4,3.0,1
7365,331,22,8,5,2.0,1
7366,331,41,14,6,1.0,1
7367,331,41,12,7,0.0,11
7368,331,25,9,8,0.0,11
7369,331,33,15,9,0.0,11
7370,331,21,19,10,0.0,11
7371,331,32,18,11,0.0,11
7372,331,32,22,12,0.0,11
7373,331,21,26,13,0.0,11
7374,331,27,21,14,0.0,12
7375,331,18,16,15,0.0,12
7376,331,45,23,16,0.0,12
7377,331,34,13,17,0.0,5
7394,332,1,1,1,9.0,1
7395,332,6,2,2,6.0,1
7396,332,1,3,3,4.0,1
7397,332,6,4,4,3.0,1
7398,332,3,7,5,2.0,1
7399,332,25,14,6,1.0,11
7400,332,22,9,7,0.0,11
7401,332,22,8,8,0.0,11
7402,332,21,21,9,0.0,12
7403,332,35,25,10,0.0,12
7404,332,27,26,11,0.0,12
7405,332,21,22,12,0.0,20
7406,332,27,20,13,0.0,13
7427,333,6,1,1,9.0,1
7428,333,1,3,2,6.0,1
7429,333,6,2,3,4.0,1
7430,333,1,4,4,3.0,1
7431,333,22,6,5,2.0,1
7432,333,22,9,6,1.0,1
7433,333,3,5,7,0.0,11
7434,333,25,8,8,0.0,11
7435,333,21,19,9,0.0,11
7436,333,27,22,10,0.0,12
7437,333,18,16,11,0.0,12
7438,333,41,14,12,0.0,12
7439,333,21,17,13,0.0,3
7440,333,33,11,14,0.0,3
7441,333,35,13,15,0.0,13
7460,334,6,2,1,9.0,1
7461,334,6,3,2,6.0,1
7462,334,22,9,3,4.0,1
7463,334,3,7,4,3.0,1
7464,334,3,6,5,2.0,1
7465,334,33,15,6,1.0,1
7466,334,27,20,7,0.0,11
7467,334,41,12,8,0.0,11
7468,334,39,23,9,0.0,11
7469,334,21,25,10,0.0,12
7493,335,22,6,1,9.0,1
7494,335,22,8,2,6.0,1
7495,335,33,9,3,4.0,1
7496,335,3,7,4,3.0,1
7497,335,3,5,5,2.0,1
7498,335,25,14,6,1.0,1
7499,335,27,17,7,0.0,11
7500,335,18,10,8,0.0,11
7501,335,21,23,9,0.0,11
7502,335,27,25,10,0.0,11
7523,336,22,7,1,9.0,1
7524,336,6,3,2,6.0,1
7525,336,6,4,3,4.0,1
7526,336,1,2,4,3.0,1
7527,336,3,9,5,2.0,1
7528,336,3,6,6,1.0,11
7529,336,22,8,7,0.0,11
7530,336,25,5,8,0.0,11
7531,336,18,10,9,0.0,12
7532,336,27,12,10,0.0,12
7533,336,27,19,11,0.0,13
7534,336,34,17,12,0.0,14
7535,336,45,22,13,0.0,17
7553,1,23,1,1,10.0,1
7554,1,23,2,2,8.0,1
7555,1,7,20,3,6.0,1
7556,1,7,19,4,5.0,1
7557,1,4,10,5,4.0,1
7558,1,3,5,6,3.0,1
7559,1,5,13,7,2.0,1
7560,1,5,17,8,1.0,1
7561,1,10,16,9,0.0,1
7562,1,2,9,10,0.0,1
7563,1,10,15,11,0.0,1
7564,1,9,8,12,0.0,11
7565,1,9,3,13,0.0,4
7566,1,2,4,14,0.0,4
7567,1,6,7,15,0.0,24
7573,2,23,1,1,5.0,1
7574,2,2,10,2,4.0,1
7575,2,7,3,3,3.0,1
7576,2,7,2,4,2.5,1
7577,2,23,8,5,2.0,1
7578,2,9,5,6,1.5,1
7579,2,1,12,7,1.0,1
7580,2,3,4,8,0.5,1
7581,2,6,16,9,0.0,1
7582,2,5,15,10,0.0,1
7583,2,4,9,11,0.0,11
7584,2,3,11,12,0.0,11
7585,2,4,17,13,0.0,11
7586,2,6,7,14,0.0,11
7587,2,9,13,15,0.0,20
7588,2,5,20,16,0.0,20
7589,2,10,19,17,0.0,11
7590,2,10,18,18,0.0,20
7593,3,9,1,1,10.0,1
7594,3,9,3,2,8.0,1
7595,3,23,5,3,6.0,1
7596,3,23,4,4,5.0,1
7597,3,1,12,5,4.0,1
7598,3,1,9,6,3.0,1
7599,3,7,19,7,2.0,1
7600,3,5,10,8,1.0,1
7601,3,4,2,9,0.0,1
7602,3,6,8,10,0.0,1
7603,3,5,15,11,0.0,1
7604,3,2,11,12,0.0,1
7605,3,2,17,13,0.0,1
7606,3,10,20,14,0.0,11
7607,3,3,7,15,0.0,11
7608,3,4,16,16,0.0,12
7609,3,10,18,17,0.0,20
7613,4,23,4,1,10.0,1
7614,4,9,3,2,8.0,1
7615,4,7,1,3,6.0,1
7616,4,1,5,4,5.0,1
7617,4,23,6,5,4.0,1
7618,4,6,10,6,3.0,1
7619,4,7,2,7,2.0,1
7620,4,4,7,8,1.0,1
7621,4,3,9,9,0.0,1
7622,4,4,15,10,0.0,1
7623,4,9,18,11,0.0,1
7624,4,1,11,12,0.0,1
7625,4,5,20,13,0.0,1
7626,4,6,8,14,0.0,11
7627,4,10,17,15,0.0,11
7628,4,10,19,16,0.0,11
7629,4,5,16,17,0.0,11
7630,4,2,13,18,0.0,11
7631,4,2,14,19,0.0,11
7633,5,23,1,1,10.0,1
7634,5,23,3,2,8.0,1
7635,5,9,5,3,6.0,1
7636,5,9,2,4,5.0,1
7637,5,4,8,5,4.0,1
7638,5,6,4,6,3.0,1
7639,5,2,13,7,2.0,1
7640,5,3,9,8,1.0,1
7641,5,1,14,9,0.0,11
7642,5,7,6,10,0.0,11
7643,5,2,10,11,0.0,11
7644,5,4,12,12,0.0,11
7645,5,3,11,13,0.0,11
7646,5,10,20,14,0.0,11
7653,6,23,1,1,10.0,1
7654,6,23,3,2,8.0,1
7655,6,6,2,3,6.0,1
7656,6,6,5,4,5.0,1
7657,6,9,8,5,4.0,1
7658,6,3,6,6,3.0,1
7659,6,4,9,7,2.0,1
7660,6,5,14,8,1.0,1
7661,6,10,13,9,0.0,1
7662,6,7,20,10,0.0,11
7663,6,2,16,11,0.0,11
7664,6,1,19,12,0.0,11
7665,6,7,18,13,0.0,11
7666,6,10,15,14,0.0,11
7667,6,3,10,15,0.0,3
7673,7,23,2,1,10.0,1
7674,7,9,4,2,8.0,1
7675,7,9,1,3,6.0,1
7676,7,7,5,4,5.0,1
7677,7,3,9,5,4.0,1
7678,7,6,7,6,3.0,1
